+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd81so8b793hoe17qd4o | debian-11-v20250808                                        | debian-11                                       | f2ed7igkqolhnj8t4jf3           | READY  |
| fd81spe5sr8dj7kc9qjn | centos-7-v20251110                                         | centos-7                                        | f2e95o2h39p213l8l07v           | READY  |
| fd81t1othks283odbipr | bitrix-1c-centos-7-v20220826                               | bitrix                                          | f2ei91jq9mcesoq8hdv6,          | READY  |
|                      |                                                            |                                                 | f2euv1kekdgvc0jrpaet           |        |
| fd81t24u5svab2sodmuu | ipsec-instance-ubuntu-v20240920                            | ipsec-instance-ubuntu                           | f2ecuteqhe4m2q48hi74,          | READY  |
|                      |                                                            |                                                 | f2e2a3ghv13rn7efani1           |        |
| fd81te7a173p8up3hege | loginom-loginom7-v20230323                                 | loginom-loginom7                                | f2ej0vmtbfc573btr3iv,          | READY  |
|                      |                                                            |                                                 | f2en1g1258lu5a50dig2           |        |
| fd81tin8k2p76gkg3dfb | almalinux-9-v20230116                                      | almalinux-9                                     | f2e9djnlf1e2jfm3r7vp           | READY  |
| fd81u06uruml2ln5raa4 | bitrix-1c-centos-7-v20240422                               | bitrix                                          | f2ekj5smop05ng43d24a,          | READY  |
|                      |                                                            |                                                 | f2e7l231e5s5arh2gjtq           |        |
| fd81u0g6sfk13ivcfcrm | lamp-v20220711                                             | lamp                                            | f2e7decvcu9hn5lpmok6,          | READY  |
|                      |                                                            |                                                 | f2epckha9kq6erl6c1c0           |        |
| fd81u1lagdvcm5ljfhit | drupal-8-v20240115                                         | drupal                                          | f2eg4qqleiccbvv5go95,          | READY  |
|                      |                                                            |                                                 | f2ecclhr264ghvho4fgi           |        |
| fd81u27r88vl95at6odc | container-optimized-image-gpu-v20251124                    | container-optimized-image-gpu                   | f2egfpkepgqcjqkjhol4           | READY  |
| fd81u2dhc09ai9v6v0bq | ubuntu-2204-lts-oslogin-v20250609                          | ubuntu-2204-lts-oslogin                         | f2e7vn7h9ql74kagdnnd           | READY  |
| fd81u2jojucn3njlptqo | debian-12-v20250303                                        | debian-12                                       | f2e007rlo3nko0hh93mu           | READY  |
| fd81u2vhv3mc49l1ccbb | ubuntu-20-04-lts-v20220704                                 | ubuntu-2004-lts                                 | f2e92qu6f879vvpe8jad           | READY  |
| fd81u8jccsru07npavqt | debian-10-v20230703                                        | debian-10                                       | f2ee0t0g0eh1bl3uk341           | READY  |
| fd81u961sgc38ua7tof1 | lemp-v20220321                                             | lemp                                            | f2eu4tr53u4r8svh3s41,          | READY  |
|                      |                                                            |                                                 | f2eu78ijf0qf7n2lsq9j           |        |
| fd81ueldu7lgebddipq3 | debian-9-1538734984                                        | debian-9                                        | f2eak7a0rmmnn57jpfcd           | READY  |
| fd81uimk7kn586gjqkql | centos-stream-8-v20231016                                  | centos-stream-8                                 | f2e06vojlvf5o25iajf7           | READY  |
| fd81uogbvi721ilqcs7o | lemp-v20250811                                             | lemp                                            | f2ed7t56j1gr196bfeag           | READY  |
| fd81uu9ba81tfvvbm08j | gitlab-v20230116                                           | gitlab                                          | f2e1m1jcantcst8rketu,          | READY  |
|                      |                                                            |                                                 | f2ef99438t9gmvae5ir1           |        |
| fd81v21o90r8e978g95e | fedora-35-v20250303                                        | fedora-35                                       | f2elfgg0nbr3pvlq2v3u           | READY  |
| fd81v619or2d6kq36jjt | ubuntu-20-04-lts-gpu-a100-v20220321                        | ubuntu-2004-lts-a100                            | f2ejgscd2lu50ijj6cji           | READY  |
| fd81v7g3b2g481h03tsp | almalinux-9-v20231127                                      | almalinux-9                                     | f2eq9opb0f8u70ig19k3           | READY  |
| fd81vb9fms9e4l78tmhr | almalinux-9-v20250127                                      | almalinux-9                                     | f2el1tk8fivk1m3pfbnq           | READY  |
| fd81vejitsu4p2idere0 | fedora-35-v20241209                                        | fedora-35                                       | f2el6k18ml4ctcmav31j           | READY  |
| fd81vhfcdt7ntmco1qeq | nat-instance-ubuntu-22-04-lts-v20250120                    | nat-instance-ubuntu-2204                        | f2e005p2h41njcupkasm,          | READY  |
|                      |                                                            |                                                 | f2e27o7f7hj4i46n08mq           |        |
